Order_ID,Date,Customer_ID,Category,Product,Price,Quantity,Discount,Profit
391,2024-01-26,1627,Clothing,Jacket,605.0,4,0.24,56.38
392,2024-01-27,1586,Clothing,Headphones,61.85,5,0.07,83.04
393,2024-01-28,2648,Electronics,Apples,894.31,5,0.22,-15.48
394,2024-01-29,2443,Furniture,Bananas,532.16,7,0.06,30.64
395,2024-01-30,2445,Furniture,Jacket,671.0,8,0.11,30.59
396,2024-01-31,1103,Furniture,Bananas,832.42,9,0.3,61.89
397,2024-02-01,4923,Electronics,Jacket,154.56,7,0.49,107.41
398,2024-02-02,1253,Furniture,Chair,43.4,5,0.22,398.24
399,2024-02-03,4298,Electronics,Jacket,879.49,9,0.34,453.67
400,2024-02-04,4183,Groceries,Sofa,318.36,8,0.27,173.45
401,2024-02-05,3557,Groceries,Headphones,133.33,9,0.25,20.51
402,2024-02-06,2496,Electronics,Bananas,471.12,8,0.03,73.1
403,2024-02-07,1098,Clothing,Jacket,600.31,6,0.07,354.91
404,2024-02-08,3200,Groceries,Jacket,35.82,4,0.44,322.58
405,2024-02-09,2884,Furniture,Bananas,278.52,9,0.21,481.96
406,2024-02-10,3961,Electronics,Apples,37.64,9,0.31,-42.03
407,2024-02-11,2919,Furniture,Headphones,,9,0.26,362.92
408,2024-02-12,1877,Furniture,Headphones,895.62,3,0.19,228.19
409,2024-02-13,1337,Clothing,Jacket,982.74,3,0.19,446.48
410,2024-02-14,4777,Furniture,Laptop,638.86,6,0.28,266.89
411,2024-02-15,3869,Clothing,Chair,165.83,6,0.07,195.67
412,2024-02-16,4234,Groceries,Headphones,906.32,6,0.19,316.22
413,2024-02-17,4791,Electronics,Headphones,518.67,5,0.22,
414,2024-02-18,1956,Furniture,T-shirt,157.98,5,0.49,105.37
415,2024-02-19,2704,Electronics,Sofa,922.12,2,0.18,9.14
416,2024-02-20,1160,Furniture,Headphones,758.68,7,0.32,188.16
417,2024-02-21,2603,Electronics,Chair,733.05,4,0.07,67.99
418,2024-02-22,3848,Furniture,Sofa,710.63,3,0.03,186.25
419,2024-02-23,1397,Furniture,Sofa,204.34,8,0.44,495.08
420,2024-02-24,2300,Furniture,Bananas,214.95,4,0.37,265.77
421,2024-02-25,1815,Furniture,Bananas,689.85,4,0.16,331.48
422,2024-02-26,4987,Furniture,Bananas,223.62,8,0.25,322.86
423,2024-02-27,2527,Furniture,Bananas,441.48,1,0.07,401.39
424,2024-02-28,2919,Furniture,T-shirt,,9,0.35,469.27
425,2024-02-29,2415,Furniture,Headphones,785.03,7,0.04,312.35
426,2024-03-01,2158,Furniture,Bananas,456.0,2,0.38,211.85
427,2024-03-02,2218,Electronics,Jacket,793.23,6,0.27,124.81
428,2024-03-03,1400,Clothing,Laptop,839.43,8,0.14,148.15
429,2024-03-04,1639,Furniture,Bananas,656.5,5,0.43,133.96
430,2024-03-05,4104,Clothing,Headphones,232.28,6,0.49,128.46
431,2024-03-06,3735,Furniture,Bananas,277.64,8,0.13,332.04
432,2024-03-07,1459,Furniture,T-shirt,318.27,6,0.4,273.24
433,2024-03-08,1954,Electronics,Chair,121.22,9,0.38,61.1
434,2024-03-09,4954,Groceries,Chair,276.79,9,0.37,483.29
435,2024-03-10,1469,Groceries,Headphones,213.47,9,0.48,185.25
436,2024-03-11,4446,Electronics,Jacket,458.05,6,0.24,261.35
437,2024-03-12,2045,Clothing,Chair,908.9,9,0.34,336.43
438,2024-03-13,3797,Groceries,Apples,108.96,3,0.41,287.52
439,2024-03-14,2693,Electronics,Chair,721.67,5,0.24,121.08
440,2024-03-15,3085,Electronics,Laptop,688.85,2,0.24,388.74
441,2024-03-16,3277,Groceries,Headphones,100.28,8,0.16,10.58
442,2024-03-17,4436,Clothing,Jacket,922.96,4,0.39,262.95
443,2024-03-18,1562,Electronics,Headphones,570.63,6,0.34,100.32
444,2024-03-19,3485,Furniture,Chair,366.91,6,0.23,288.67
445,2024-03-20,2799,Clothing,Chair,757.76,5,0.21,69.9
446,2024-03-21,4354,Clothing,Chair,261.08,1,0.04,374.71
447,2024-03-22,3074,Groceries,Sofa,695.04,7,0.0,75.14
448,2024-03-23,1225,Groceries,T-shirt,44.51,8,0.26,439.72
449,2024-03-24,4348,Furniture,Bananas,840.21,1,0.21,423.86
450,2024-03-25,1797,Electronics,Apples,450.93,7,0.4,149.32
451,2024-03-26,4680,Groceries,T-shirt,638.51,4,0.27,162.2
452,2024-03-27,3331,Groceries,Headphones,225.13,6,0.47,335.83
453,2024-03-28,3926,Clothing,Apples,678.69,9,0.1,-0.29
454,2024-03-29,1959,Groceries,Laptop,773.38,5,0.5,-5.49
455,2024-03-30,2504,Groceries,Bananas,475.85,8,0.15,24.98
456,2024-03-31,1452,Groceries,Laptop,619.64,5,0.32,259.36
457,2024-04-01,4067,Groceries,Jacket,459.04,2,0.25,31.95
458,2024-04-02,4900,Clothing,Sofa,894.62,4,0.18,102.69
459,2024-04-03,1815,Furniture,Headphones,,2,0.07,305.8
460,2024-04-04,1658,Furniture,Sofa,842.6,7,0.07,-41.41
461,2024-04-05,4587,Electronics,Headphones,802.35,7,0.36,49.13
462,2024-04-06,1546,Groceries,Laptop,413.45,3,0.19,461.46
463,2024-04-07,2215,Clothing,Laptop,,7,0.48,314.97
464,2024-04-08,4120,Electronics,Laptop,409.05,1,0.16,118.05
465,2024-04-09,4583,Electronics,Headphones,827.09,1,0.49,-25.08
466,2024-04-10,1016,Furniture,Chair,,9,0.1,272.33
467,2024-04-11,4243,Clothing,Laptop,526.81,6,0.05,72.58
468,2024-04-12,2243,Clothing,Sofa,807.07,5,0.16,478.1
469,2024-04-13,3205,Clothing,Jacket,356.71,6,0.44,327.83
470,2024-04-14,3524,Furniture,Bananas,644.0,6,0.26,485.77
471,2024-04-15,2069,Furniture,Headphones,249.4,1,0.07,416.89
472,2024-04-16,4444,Furniture,Apples,113.73,5,0.1,215.67
473,2024-04-17,3565,Furniture,Sofa,795.41,9,0.16,318.26
474,2024-04-18,3146,Furniture,T-shirt,103.47,4,0.3,396.66
475,2024-04-19,4963,Groceries,Jacket,275.02,3,0.17,268.0
476,2024-04-20,2768,Groceries,T-shirt,855.83,1,0.37,-16.18
477,2024-04-21,2060,Clothing,Bananas,349.74,2,0.31,208.75
478,2024-04-22,3327,Electronics,Chair,973.18,3,0.44,21.82
479,2024-04-23,4420,Clothing,Laptop,979.84,4,0.25,343.17
480,2024-04-24,3544,Electronics,Headphones,271.93,7,0.17,324.35
481,2024-04-25,1301,Furniture,Sofa,45.77,6,0.5,496.1
482,2024-04-26,1180,Electronics,Apples,,8,0.18,295.85
483,2024-04-27,1606,Clothing,Laptop,453.73,9,0.21,390.08
484,2024-04-28,4170,Clothing,Sofa,105.25,6,0.4,97.56
485,2024-04-29,1699,Electronics,Headphones,708.99,7,0.04,137.01
486,2024-04-30,1992,Groceries,T-shirt,36.02,4,0.19,454.36
487,2024-05-01,2139,Furniture,Laptop,870.85,2,0.04,365.36
488,2024-05-02,1190,Furniture,Bananas,142.96,9,0.07,310.4
489,2024-05-03,3300,Clothing,Chair,131.68,9,0.0,89.72
490,2024-05-04,1980,Groceries,Bananas,179.79,4,0.0,334.22
491,2024-05-05,3975,Electronics,Chair,960.47,3,0.19,437.72
492,2024-05-06,3006,Furniture,Jacket,694.7,6,0.4,76.94
493,2024-05-07,2184,Groceries,Sofa,802.36,3,0.29,338.37
494,2024-05-08,4327,Furniture,Laptop,400.65,1,0.32,166.53
495,2024-05-09,4394,Groceries,Laptop,339.63,4,0.26,15.32
496,2024-05-10,1127,Groceries,Jacket,238.31,1,0.41,369.9
497,2024-05-11,3065,Clothing,Chair,483.24,2,0.44,41.93
498,2024-05-12,2816,Furniture,T-shirt,554.07,3,0.42,
499,2024-05-13,2758,Electronics,Headphones,633.62,8,0.41,380.62
500,2024-05-14,3613,Clothing,Bananas,260.83,4,0.09,358.17
501,2024-05-15,1569,Clothing,Jacket,948.91,4,0.3,89.8
502,2024-05-16,2346,Electronics,Apples,173.91,9,0.29,467.53
503,2024-05-17,2895,Clothing,Apples,965.82,7,0.26,68.41
504,2024-05-18,3733,Groceries,Sofa,19.78,2,0.24,496.49
505,2024-05-19,4863,Groceries,Jacket,483.72,3,0.04,355.84
506,2024-05-20,1625,Furniture,Bananas,336.7,4,0.05,165.88
507,2024-05-21,4359,Furniture,Bananas,451.88,4,0.45,21.69
508,2024-05-22,3901,Electronics,Sofa,572.81,8,0.32,126.28
509,2024-05-23,2686,Furniture,Sofa,438.41,6,0.13,56.56
510,2024-05-24,4009,Groceries,Laptop,417.77,3,0.14,292.01
511,2024-05-25,4710,Electronics,Bananas,734.06,9,0.31,146.27
512,2024-05-26,1154,Electronics,Headphones,687.45,8,0.2,112.25
513,2024-05-27,3537,Furniture,Apples,834.1,9,0.22,366.42
514,2024-05-28,2409,Groceries,Headphones,253.71,5,0.03,76.83
515,2024-05-29,1784,Electronics,Chair,611.48,3,0.07,272.79
516,2024-05-30,4175,Groceries,Jacket,587.27,4,0.2,57.03
517,2024-05-31,4464,Groceries,Sofa,372.89,5,0.35,343.14
518,2024-06-01,4882,Groceries,Laptop,488.63,9,0.02,293.82
519,2024-06-02,1245,Furniture,Headphones,317.21,9,0.17,388.98
520,2024-06-03,4247,Clothing,T-shirt,146.14,3,0.35,-12.33
521,2024-06-04,4110,Clothing,Apples,217.73,7,0.4,65.56
522,2024-06-05,2500,Electronics,Laptop,109.99,6,0.1,34.95
523,2024-06-06,2705,Groceries,Laptop,684.65,4,0.37,54.81
524,2024-06-07,3806,Furniture,Headphones,662.42,5,0.48,6.66
525,2024-06-08,1537,Groceries,T-shirt,950.85,2,0.45,259.15
526,2024-06-09,2890,Groceries,Chair,731.03,7,0.39,276.39
527,2024-06-10,2841,Furniture,Headphones,,4,0.36,413.92
528,2024-06-11,1920,Clothing,T-shirt,884.82,2,0.12,179.76
529,2024-06-12,3455,Groceries,Laptop,863.36,6,0.32,242.81
530,2024-06-13,1524,Groceries,Apples,446.1,2,0.32,495.22
531,2024-06-14,3875,Clothing,T-shirt,587.93,2,0.2,242.51
532,2024-06-15,2529,Furniture,Laptop,976.2,7,0.25,265.47
533,2024-06-16,3950,Electronics,Jacket,,1,0.35,497.75
534,2024-06-17,4896,Clothing,Headphones,905.8,7,0.48,496.77
535,2024-06-18,1035,Electronics,Sofa,87.62,5,0.15,183.22
536,2024-06-19,1684,Electronics,Headphones,195.1,1,0.12,299.22
537,2024-06-20,1019,Clothing,Jacket,443.55,6,0.3,214.44
538,2024-06-21,3368,Groceries,Bananas,586.83,7,0.07,346.39
539,2024-06-22,4847,Electronics,Bananas,817.15,1,0.29,466.11
540,2024-06-23,3559,Electronics,Bananas,988.32,9,0.04,120.31
541,2024-06-24,1399,Furniture,Headphones,391.91,7,0.25,400.38
542,2024-06-25,3701,Groceries,Chair,52.18,1,0.31,310.17
543,2024-06-26,1971,Electronics,Headphones,802.17,3,0.04,104.1
544,2024-06-27,2906,Furniture,Apples,606.36,5,0.1,388.51
545,2024-06-28,3518,Groceries,Jacket,202.55,4,0.17,184.92
546,2024-06-29,2166,Clothing,Apples,497.35,2,0.18,16.22
547,2024-06-30,2115,Clothing,Jacket,743.6,1,0.34,496.38
548,2024-07-01,4425,Furniture,Sofa,771.56,4,0.26,184.11
549,2024-07-02,1833,Clothing,T-shirt,502.12,7,0.19,247.85
550,2024-07-03,2823,Electronics,Headphones,308.69,4,0.23,394.38
551,2024-07-04,3774,Groceries,Headphones,973.87,9,0.01,478.48
552,2024-07-05,2982,Electronics,Laptop,665.05,8,0.39,430.09
553,2024-07-06,1853,Electronics,Jacket,411.2,8,0.02,238.78
554,2024-07-07,1050,Clothing,Laptop,284.06,5,0.41,250.13
555,2024-07-08,4736,Electronics,Laptop,732.45,1,0.27,104.49
556,2024-07-09,4769,Clothing,Headphones,245.97,9,0.26,204.54
557,2024-07-10,1574,Groceries,Chair,175.85,2,0.35,470.76
558,2024-07-11,4261,Groceries,T-shirt,532.18,6,0.43,349.82
559,2024-07-12,2148,Electronics,T-shirt,293.54,5,0.47,-43.47
560,2024-07-13,3197,Furniture,Apples,630.76,8,0.27,14.08
561,2024-07-14,3361,Clothing,Jacket,122.35,3,0.08,458.1
562,2024-07-15,3617,Clothing,Sofa,656.67,6,0.44,416.8
563,2024-07-16,4413,Electronics,Jacket,286.88,6,0.02,217.39
564,2024-07-17,3352,Clothing,Chair,5.24,3,0.4,289.34
565,2024-07-18,2715,Clothing,Chair,131.3,7,0.34,
566,2024-07-19,1681,Furniture,T-shirt,933.95,4,0.45,386.06
567,2024-07-20,1837,Furniture,Bananas,868.02,5,0.45,281.82
568,2024-07-21,4854,Electronics,Laptop,237.44,9,0.03,332.15
569,2024-07-22,2077,Furniture,Laptop,779.48,6,0.3,156.2
570,2024-07-23,4050,Electronics,T-shirt,610.53,4,0.06,186.74
571,2024-07-24,3491,Groceries,Jacket,971.05,8,0.04,64.23
572,2024-07-25,3660,Electronics,Chair,376.74,9,0.22,471.43
573,2024-07-26,4040,Groceries,Jacket,683.05,5,0.05,470.61
574,2024-07-27,3311,Electronics,Sofa,68.22,2,0.36,399.76
575,2024-07-28,4124,Clothing,Bananas,399.27,6,0.48,464.56
576,2024-07-29,2595,Furniture,T-shirt,964.0,8,0.28,315.93
577,2024-07-30,4051,Groceries,Laptop,541.29,5,0.12,79.06
578,2024-07-31,4691,Electronics,Headphones,291.44,1,0.42,368.12
579,2024-08-01,1004,Furniture,Jacket,124.67,8,0.43,128.9
580,2024-08-02,2126,Electronics,Chair,705.01,9,0.37,192.26
581,2024-08-03,2219,Furniture,Headphones,646.63,1,0.31,100.89
582,2024-08-04,1773,Furniture,Sofa,377.07,8,0.43,182.99
583,2024-08-05,1876,Electronics,T-shirt,951.19,2,0.08,323.62
584,2024-08-06,1991,Groceries,Jacket,27.09,4,0.47,10.84
585,2024-08-07,3931,Groceries,Laptop,307.21,2,0.47,7.86
586,2024-08-08,4421,Clothing,Jacket,921.46,2,0.44,
587,2024-08-09,1046,Furniture,Bananas,324.33,3,0.13,378.77
588,2024-08-10,3914,Clothing,Apples,255.99,8,0.43,253.31
589,2024-08-11,3870,Clothing,Headphones,536.55,4,0.25,49.9
590,2024-08-12,3983,Electronics,Bananas,824.68,7,0.3,
591,2024-08-13,4891,Electronics,Sofa,107.63,3,0.42,367.0
592,2024-08-14,3703,Electronics,Laptop,943.31,3,0.01,327.15
593,2024-08-15,1268,Furniture,Headphones,796.1,2,0.18,10.43
594,2024-08-16,1369,Electronics,Sofa,185.34,6,0.41,483.03
595,2024-08-17,1635,Electronics,Bananas,713.45,6,0.41,72.85
596,2024-08-18,2129,Furniture,Bananas,388.03,1,0.42,71.21
597,2024-08-19,2693,Furniture,Apples,405.28,7,0.08,202.92
598,2024-08-20,2682,Groceries,Headphones,784.37,4,0.35,129.98
599,2024-08-21,1656,Electronics,Laptop,962.97,3,0.07,491.19
600,2024-08-22,1119,Electronics,Bananas,131.02,8,0.39,-7.93
601,2024-08-23,1830,Electronics,T-shirt,423.53,2,0.12,118.54
602,2024-08-24,2810,Groceries,Apples,483.54,9,0.37,160.5
603,2024-08-25,4675,Electronics,Sofa,379.43,8,0.23,221.4
604,2024-08-26,2081,Groceries,Headphones,366.37,8,0.49,-40.98
605,2024-08-27,2974,Clothing,Chair,57.01,3,0.29,-4.7
606,2024-08-28,2369,Groceries,Chair,687.11,4,0.32,91.8
607,2024-08-29,1740,Clothing,Laptop,439.03,2,0.18,254.7
608,2024-08-30,4545,Electronics,T-shirt,198.82,2,0.37,372.27
609,2024-08-31,1116,Clothing,Bananas,816.95,4,0.25,327.57
610,2024-09-01,2853,Groceries,Chair,803.55,6,0.01,261.86
611,2024-09-02,3838,Furniture,Laptop,488.96,5,0.3,
612,2024-09-03,2150,Clothing,Sofa,301.96,1,0.42,428.88
613,2024-09-04,4464,Clothing,Apples,639.9,1,0.12,202.87
614,2024-09-05,2931,Electronics,T-shirt,291.71,6,0.11,114.59
615,2024-09-06,2012,Groceries,T-shirt,239.83,3,0.3,296.13
616,2024-09-07,2664,Clothing,Jacket,731.86,3,0.41,330.66
617,2024-09-08,2081,Clothing,Laptop,45.12,7,0.12,169.16
618,2024-09-09,1633,Clothing,Laptop,99.29,1,0.47,-34.52
619,2024-09-10,1512,Clothing,Jacket,11.75,1,0.46,1.77
620,2024-09-11,4822,Furniture,Apples,157.18,3,0.1,415.08
621,2024-09-12,3849,Groceries,Bananas,73.65,8,0.13,-18.9
622,2024-09-13,2119,Electronics,Laptop,995.82,1,0.35,275.61
623,2024-09-14,4709,Electronics,Jacket,292.37,4,0.48,51.04
624,2024-09-15,2141,Furniture,Bananas,153.52,9,0.35,75.91
625,2024-09-16,1559,Groceries,Apples,244.79,4,0.22,100.33
626,2024-09-17,4672,Clothing,Bananas,936.44,8,0.08,-28.94
627,2024-09-18,1487,Furniture,Headphones,522.56,7,0.23,47.48
628,2024-09-19,4308,Groceries,T-shirt,367.99,3,0.3,307.77
629,2024-09-20,4956,Clothing,Sofa,874.02,7,0.17,224.29
630,2024-09-21,1896,Furniture,T-shirt,398.02,7,0.26,388.53
631,2024-09-22,4343,Groceries,T-shirt,338.33,3,0.07,-16.32
632,2024-09-23,2212,Electronics,Headphones,211.25,2,0.23,438.89
633,2024-09-24,1703,Electronics,Bananas,380.91,9,0.05,498.02
634,2024-09-25,2470,Groceries,Bananas,320.1,1,0.02,-41.34
635,2024-09-26,1580,Electronics,Laptop,678.92,7,0.43,482.2
636,2024-09-27,3837,Groceries,Headphones,293.13,4,0.1,79.72
637,2024-09-28,3908,Clothing,Laptop,579.31,2,0.29,330.9
638,2024-09-29,3294,Groceries,Headphones,,2,0.07,110.87
639,2024-09-30,4147,Clothing,Laptop,195.33,8,0.13,237.0
640,2024-10-01,1153,Furniture,Chair,410.37,7,0.18,230.73
641,2024-10-02,2679,Groceries,Jacket,937.26,7,0.07,148.61
642,2024-10-03,4506,Furniture,T-shirt,380.37,5,0.02,344.65
643,2024-10-04,1996,Electronics,T-shirt,,8,0.44,279.8
644,2024-10-05,4157,Clothing,Apples,258.81,2,0.01,229.55
645,2024-10-06,3744,Groceries,Sofa,,2,0.03,490.56
646,2024-10-07,4356,Furniture,Jacket,63.24,5,0.4,467.01
647,2024-10-08,2243,Clothing,Bananas,308.89,1,0.14,475.49
648,2024-10-09,2092,Clothing,Sofa,161.87,6,0.36,434.73
649,2024-10-10,4118,Electronics,Chair,178.14,4,0.07,90.34
650,2024-10-11,2008,Electronics,Apples,761.96,6,0.12,142.49
651,2024-10-12,3141,Clothing,Sofa,20.76,7,0.29,77.08
652,2024-10-13,2773,Clothing,Apples,560.02,3,0.49,492.4
653,2024-10-14,1957,Groceries,T-shirt,382.56,8,0.04,33.96
654,2024-10-15,4059,Clothing,Bananas,509.02,7,0.2,151.58
655,2024-10-16,1452,Groceries,Chair,565.02,1,0.02,59.47
656,2024-10-17,2227,Clothing,T-shirt,,6,0.1,72.9
657,2024-10-18,3959,Electronics,Jacket,298.63,7,0.45,85.9
658,2024-10-19,3265,Groceries,Laptop,734.73,4,0.05,301.82
659,2024-10-20,3521,Furniture,Headphones,871.92,2,0.43,-8.17
660,2024-10-21,3479,Electronics,Chair,196.62,9,0.09,264.89
661,2024-10-22,3388,Groceries,Bananas,102.13,7,0.43,400.61
662,2024-10-23,1550,Groceries,Apples,898.31,1,0.27,371.59
663,2024-10-24,2635,Furniture,Sofa,353.15,8,0.44,33.14
664,2024-10-25,2312,Groceries,Jacket,553.56,3,0.08,
665,2024-10-26,4325,Clothing,Sofa,362.75,4,0.38,373.55
666,2024-10-27,2757,Furniture,Chair,130.17,5,0.34,-47.08
667,2024-10-28,1356,Electronics,Jacket,,1,0.27,355.56
668,2024-10-29,3070,Electronics,Bananas,527.52,6,0.41,355.58
669,2024-10-30,2785,Clothing,Chair,206.98,6,0.32,223.25
670,2024-10-31,3569,Electronics,Bananas,454.61,2,0.44,-24.71
671,2024-11-01,2781,Groceries,Sofa,797.96,6,0.19,268.95
672,2024-11-02,4908,Groceries,T-shirt,592.47,8,0.29,371.16
673,2024-11-03,4171,Clothing,Jacket,101.43,6,0.44,98.98
674,2024-11-04,3849,Electronics,Laptop,550.28,4,0.11,316.89
675,2024-11-05,4251,Electronics,T-shirt,704.22,4,0.24,144.66
676,2024-11-06,4294,Clothing,Laptop,793.74,9,0.48,265.62
677,2024-11-07,4977,Furniture,Sofa,630.97,6,0.24,161.51
678,2024-11-08,3809,Electronics,Apples,156.89,8,0.13,117.07
679,2024-11-09,4730,Furniture,Jacket,711.62,8,0.18,420.75
680,2024-11-10,3489,Electronics,T-shirt,678.96,7,0.44,364.61
681,2024-11-11,2631,Electronics,T-shirt,29.3,3,0.48,140.0
682,2024-11-12,3816,Electronics,Chair,414.69,1,0.48,189.05
683,2024-11-13,2015,Electronics,Headphones,336.29,5,0.35,330.44
684,2024-11-14,2348,Groceries,Sofa,671.07,2,0.25,396.09
685,2024-11-15,1515,Furniture,Bananas,220.06,2,0.09,326.39
686,2024-11-16,4087,Furniture,Sofa,592.92,7,0.06,247.51
687,2024-11-17,3839,Electronics,Bananas,913.64,3,0.03,474.91
688,2024-11-18,1335,Electronics,Jacket,798.81,8,0.01,375.78
689,2024-11-19,2782,Furniture,Bananas,921.85,9,0.44,13.58
690,2024-11-20,3305,Groceries,Apples,,8,0.4,256.98
691,2024-11-21,1496,Clothing,Laptop,15.62,6,0.28,175.26
692,2024-11-22,1895,Clothing,Bananas,624.63,5,0.5,387.21
693,2024-11-23,3207,Furniture,Bananas,415.78,3,0.48,-25.44
694,2024-11-24,4546,Electronics,Chair,860.56,3,0.33,175.9
695,2024-11-25,1851,Electronics,T-shirt,255.56,7,0.23,125.05
696,2024-11-26,2687,Groceries,Sofa,981.12,5,0.08,27.65
697,2024-11-27,2931,Clothing,Sofa,615.64,6,0.26,158.34
698,2024-11-28,3737,Groceries,Jacket,794.57,6,0.08,320.04
699,2024-11-29,4746,Clothing,Jacket,90.17,9,0.2,148.92
700,2024-11-30,3427,Furniture,Apples,187.54,1,0.47,269.0
701,2024-12-01,2568,Clothing,Bananas,759.61,8,0.17,276.05
702,2024-12-02,1956,Groceries,Headphones,26.88,5,0.08,272.91
703,2024-12-03,3738,Groceries,Sofa,817.79,6,0.29,241.24
704,2024-12-04,4498,Groceries,Jacket,18.88,6,0.3,14.34
705,2024-12-05,2636,Furniture,Bananas,658.83,1,0.1,70.15
706,2024-12-06,2291,Clothing,Jacket,368.27,3,0.1,390.04
707,2024-12-07,4906,Clothing,Apples,613.44,6,0.49,226.3
708,2024-12-08,4648,Groceries,Laptop,697.55,9,0.12,338.34
709,2024-12-09,2440,Clothing,Laptop,345.76,6,0.42,263.45
710,2024-12-10,2191,Electronics,Jacket,112.42,6,0.24,-28.72
711,2024-12-11,4913,Electronics,Laptop,74.3,1,0.22,387.92
712,2024-12-12,2066,Electronics,Jacket,590.99,9,0.15,-14.62
713,2024-12-13,4627,Clothing,Bananas,523.05,4,0.39,468.75
714,2024-12-14,1284,Furniture,Chair,743.49,2,0.44,68.46
715,2024-12-15,3444,Furniture,Headphones,512.19,1,0.13,231.82
716,2024-12-16,1011,Furniture,Bananas,425.33,3,0.05,-15.03
717,2024-12-17,2630,Furniture,Chair,401.1,3,0.07,442.21
718,2024-12-18,4373,Electronics,Chair,,5,0.4,488.97
719,2024-12-19,4969,Electronics,Sofa,338.88,1,0.22,30.46
720,2024-12-20,4324,Groceries,Bananas,976.14,7,0.07,112.68
721,2024-12-21,3546,Clothing,Bananas,874.19,1,0.17,-41.27
722,2024-12-22,1753,Clothing,Jacket,332.73,4,0.26,382.83
723,2024-12-23,3082,Furniture,Chair,589.86,6,0.43,121.31
724,2024-12-24,3774,Electronics,Chair,848.06,1,0.32,273.86
725,2024-12-25,3896,Furniture,Chair,444.07,7,0.09,-28.43
726,2024-12-26,1089,Groceries,Jacket,22.87,7,0.08,343.5
727,2024-12-27,1775,Clothing,Sofa,79.14,3,0.21,241.17
728,2024-12-28,3652,Clothing,Bananas,512.84,4,0.04,348.74
729,2024-12-29,4993,Furniture,Chair,969.59,6,0.38,384.26
730,2024-12-30,4017,Groceries,Laptop,,7,0.2,-0.92
731,2024-12-31,2625,Clothing,Bananas,75.56,4,0.17,267.95
732,2025-01-01,4069,Groceries,Jacket,193.41,9,0.25,307.47
733,2025-01-02,1417,Groceries,Sofa,772.47,9,0.35,234.2
734,2025-01-03,1114,Furniture,Laptop,842.23,9,0.28,50.33
735,2025-01-04,1616,Electronics,Jacket,619.61,6,0.4,387.58
736,2025-01-05,4974,Furniture,T-shirt,646.2,2,0.31,498.6
737,2025-01-06,4267,Electronics,Bananas,33.2,2,0.39,483.1
738,2025-01-07,1825,Groceries,T-shirt,829.39,4,0.35,
739,2025-01-08,4572,Electronics,Jacket,789.33,9,0.1,179.96
740,2025-01-09,2649,Groceries,Jacket,262.74,3,0.03,135.52
741,2025-01-10,2516,Clothing,Jacket,710.13,6,0.45,-12.3
742,2025-01-11,4146,Clothing,Chair,218.78,2,0.47,178.96
743,2025-01-12,1412,Clothing,Sofa,45.13,1,0.36,35.83
744,2025-01-13,4447,Furniture,Chair,205.13,5,0.36,89.88
745,2025-01-14,4491,Furniture,Sofa,,8,0.14,440.54
746,2025-01-15,1728,Groceries,Headphones,341.06,2,0.27,482.69
747,2025-01-16,4348,Clothing,Chair,421.36,9,0.5,471.71
748,2025-01-17,4068,Furniture,T-shirt,511.0,8,0.43,56.35
749,2025-01-18,3808,Clothing,Sofa,479.37,3,0.15,445.49
750,2025-01-19,1675,Furniture,Chair,274.32,1,0.15,27.83
751,2025-01-20,4465,Electronics,Bananas,34.02,4,0.24,229.21
752,2025-01-21,2892,Electronics,Jacket,607.08,8,0.2,304.01
753,2025-01-22,3504,Clothing,Sofa,398.77,3,0.19,204.36
754,2025-01-23,3967,Groceries,Sofa,302.18,2,0.31,
755,2025-01-24,3239,Furniture,Chair,867.61,7,0.01,133.27
756,2025-01-25,3786,Furniture,Headphones,748.01,4,0.38,240.06
757,2025-01-26,4760,Electronics,Chair,,6,0.37,-8.5
758,2025-01-27,2122,Electronics,Apples,497.51,5,0.42,418.72
759,2025-01-28,2571,Groceries,T-shirt,135.28,2,0.42,177.35
760,2025-01-29,1977,Groceries,T-shirt,697.74,2,0.28,335.29
761,2025-01-30,2008,Groceries,Sofa,210.04,9,0.39,325.24
762,2025-01-31,3143,Clothing,Sofa,444.02,2,0.25,321.94
763,2025-02-01,2687,Electronics,Chair,,8,0.48,228.82
764,2025-02-02,3710,Clothing,T-shirt,,8,0.1,102.64
765,2025-02-03,4261,Electronics,T-shirt,130.31,1,0.46,293.8
766,2025-02-04,4807,Electronics,Headphones,903.58,1,0.13,478.99
767,2025-02-05,1036,Furniture,Bananas,864.91,4,0.05,408.67
768,2025-02-06,4851,Electronics,Headphones,467.26,2,0.22,9.82
769,2025-02-07,4440,Electronics,Apples,745.65,1,0.31,-37.25
770,2025-02-08,4766,Clothing,Laptop,621.35,9,0.12,224.43
771,2025-02-09,2548,Electronics,Jacket,804.06,3,0.28,376.71
772,2025-02-10,3326,Clothing,Headphones,434.65,1,0.4,122.65
773,2025-02-11,3264,Groceries,Apples,786.88,2,0.13,335.68
774,2025-02-12,3914,Electronics,Chair,465.14,8,0.29,462.56
775,2025-02-13,1872,Electronics,Bananas,941.26,5,0.17,202.44
776,2025-02-14,2821,Clothing,Chair,,7,0.26,84.29
777,2025-02-15,2296,Groceries,Jacket,465.31,6,0.33,
778,2025-02-16,4952,Furniture,Apples,786.15,1,0.18,209.75
779,2025-02-17,3109,Groceries,Laptop,822.47,6,0.5,174.31
780,2025-02-18,1595,Clothing,Bananas,556.72,7,0.28,144.35
